OBJECTID,neighborhood,Response Month,Response Day,Response Year,citationIssued,policePrecinct,citationCnt
40809,Holland,08,03,2017,YES,2,1
40827,Folwell,08,03,2017,YES,4,1
40829,Hawthorne,08,03,2017,YES,4,1
40835,Lyndale,08,03,2017,YES,5,1
40842,Hawthorne,08,03,2017,YES,4,1
40844,Near - North,08,03,2017,YES,4,1
40845,Whittier,08,03,2017,YES,5,1
40862,Holland,08,03,2017,YES,2,1
40886,East Phillips,08,03,2017,YES,3,1
40888,Downtown West,08,03,2017,YES,1,1
40894,Webber - Camden,08,03,2017,YES,4,1
40914,Holland,08,04,2017,YES,2,1
40917,East Phillips,08,04,2017,YES,3,1
40920,Near - North,08,04,2017,YES,4,1
40932,Willard - Hay,08,04,2017,YES,4,1
40940,Victory,08,04,2017,YES,4,1
40952,Folwell,08,04,2017,YES,4,1
40957,Victory,08,04,2017,YES,4,1
40961,Victory,08,04,2017,YES,4,1
40965,Victory,08,04,2017,YES,4,1
40966,Hawthorne,08,04,2017,YES,4,1
40970,Victory,08,04,2017,YES,4,1
40980,Victory,08,04,2017,YES,4,1
40981,Victory,08,04,2017,YES,4,1
40984,Victory,08,04,2017,YES,4,1
40986,Victory,08,04,2017,YES,4,1
41021,Webber - Camden,08,04,2017,YES,4,1
41029,Powderhorn Park,08,04,2017,YES,3,1
41037,King Field,08,04,2017,YES,5,1
41061,Downtown West,08,05,2017,YES,1,1
41071,East Harriet,08,05,2017,YES,5,1
41076,Downtown West,08,05,2017,YES,1,1
41092,Whittier,08,05,2017,YES,5,1
41095,Loring Park,08,05,2017,YES,1,1
41108,Midtown Phillips,08,05,2017,YES,3,1
41115,Near - North,08,05,2017,YES,4,1
41117,Longfellow,08,05,2017,YES,3,1
41131,Marshall Terrace,08,05,2017,YES,2,1
41136,CARAG,08,05,2017,YES,5,1
41139,Unknown,08,05,2017,YES,,1
41147,CARAG,08,05,2017,YES,5,1
41150,Elliot Park,08,05,2017,YES,1,1
41160,King Field,08,05,2017,YES,5,1
41161,Downtown West,08,05,2017,YES,1,1
41170,Lowry Hill East,08,06,2017,YES,5,1
41173,Lowry Hill East,08,06,2017,YES,5,1
41184,Downtown West,08,06,2017,YES,1,1
41219,Marcy Holmes,08,06,2017,YES,2,1
41221,East Phillips,08,06,2017,YES,3,1
41240,Columbia Park,08,06,2017,YES,2,1
41266,Lowry Hill East,08,06,2017,YES,5,1
41271,Elliot Park,08,07,2017,YES,1,1
41291,Hawthorne,08,07,2017,YES,4,1
41308,Jordan,08,07,2017,YES,4,1
41321,McKinley,08,07,2017,YES,4,1
41345,Near - North,08,07,2017,YES,4,1
41377,King Field,08,07,2017,YES,5,1
41421,Ventura Village,08,08,2017,YES,3,1
41448,Near - North,08,08,2017,YES,4,1
41452,Folwell,08,08,2017,YES,4,1
41457,Hawthorne,08,08,2017,YES,4,1
41458,Loring Park,08,08,2017,YES,1,1
41461,Near - North,08,08,2017,YES,4,1
41479,Folwell,08,08,2017,YES,4,1
41481,Webber - Camden,08,08,2017,YES,4,1
41485,Whittier,08,08,2017,YES,5,1
41486,ECCO,08,08,2017,YES,5,1
41490,Near - North,08,08,2017,YES,4,1
41511,Lind - Bohanon,08,08,2017,YES,4,1
41521,Whittier,08,08,2017,YES,5,1
41536,St. Anthony West,08,09,2017,YES,2,1
41542,Sheridan,08,09,2017,YES,2,1
41555,Prospect Park - East River Road,08,09,2017,YES,2,1
41584,Cedar Riverside,08,09,2017,YES,1,1
41591,Phillips West,08,09,2017,YES,3,1
41592,Hawthorne,08,09,2017,YES,4,1
41603,Downtown West,08,09,2017,YES,1,1
41609,Lowry Hill East,08,09,2017,YES,5,1
41640,McKinley,08,09,2017,YES,4,1
41644,McKinley,08,09,2017,YES,4,1
41656,Downtown West,08,09,2017,YES,1,1
41661,Downtown West,08,09,2017,YES,1,1
41675,Waite Park,08,10,2017,YES,2,1
41686,West Calhoun,08,10,2017,YES,5,1
41722,Hawthorne,08,10,2017,YES,4,1
41727,Lyndale,08,10,2017,YES,5,1
41731,Near - North,08,10,2017,YES,4,1
41733,Downtown West,08,10,2017,YES,1,1
41734,Downtown West,08,10,2017,YES,1,1
41738,Jordan,08,10,2017,YES,4,1
41740,Steven's Square - Loring Heights,08,10,2017,YES,5,1
41744,Folwell,08,10,2017,YES,4,1
41771,McKinley,08,10,2017,YES,4,1
41773,Near - North,08,10,2017,YES,4,1
41787,Mid - City Industrial,08,10,2017,YES,2,1
41788,Hawthorne,08,10,2017,YES,4,1
41813,Ventura Village,08,11,2017,YES,3,1
41817,Lowry Hill East,08,11,2017,YES,5,1
41829,Hawthorne,08,11,2017,YES,4,1
41839,McKinley,08,11,2017,YES,4,1
41841,Folwell,08,11,2017,YES,4,1
41843,Jordan,08,11,2017,YES,4,1
41854,Lyndale,08,11,2017,YES,5,1
41864,Hawthorne,08,11,2017,YES,4,1
41874,Steven's Square - Loring Heights,08,11,2017,YES,5,1
41878,Near - North,08,11,2017,YES,4,1
41882,Whittier,08,11,2017,YES,5,1
41890,Near - North,08,11,2017,YES,4,1
41900,North Loop,08,11,2017,YES,1,1
41907,Marcy Holmes,08,11,2017,YES,2,1
41942,Marcy Holmes,08,11,2017,YES,2,1
41957,Lind - Bohanon,08,11,2017,YES,4,1
41970,Elliot Park,08,12,2017,YES,1,1
41979,Downtown West,08,12,2017,YES,1,1
41980,Marcy Holmes,08,12,2017,YES,2,1
41982,Downtown West,08,12,2017,YES,1,1
41985,Logan Park,08,12,2017,YES,2,1
41994,Whittier,08,12,2017,YES,5,1
41999,Bottineau,08,12,2017,YES,2,1
42000,Holland,08,12,2017,YES,2,1
42003,East Isles,08,12,2017,YES,5,1
42004,Jordan,08,12,2017,YES,4,1
42007,Lowry Hill East,08,12,2017,YES,5,1
42025,Webber - Camden,08,12,2017,YES,4,1
42045,Downtown West,08,12,2017,YES,1,1
42048,North Loop,08,12,2017,YES,1,1
42054,East Phillips,08,12,2017,YES,3,1
42068,Loring Park,08,12,2017,YES,1,1
42072,East Phillips,08,12,2017,YES,3,1
42081,Bancroft,08,12,2017,YES,3,1
42088,Downtown West,08,13,2017,YES,1,1
42094,Longfellow,08,13,2017,YES,3,1
42095,Midtown Phillips,08,13,2017,YES,3,1
42102,Nicollet Island - East Bank,08,13,2017,YES,2,1
42131,Jordan,08,13,2017,YES,4,1
42135,Downtown West,08,13,2017,YES,1,1
42136,Midtown Phillips,08,13,2017,YES,3,1
42137,Whittier,08,13,2017,YES,5,1
42138,North Loop,08,13,2017,YES,1,1
42140,Marshall Terrace,08,13,2017,YES,2,1
42145,Sheridan,08,13,2017,YES,2,1
42148,St. Anthony West,08,13,2017,YES,2,1
42149,Como,08,13,2017,YES,2,1
42151,Como,08,13,2017,YES,2,1
42153,Marcy Holmes,08,13,2017,YES,2,1
42154,Marcy Holmes,08,13,2017,YES,2,1
42157,Marcy Holmes,08,13,2017,YES,2,1
42161,Midtown Phillips,08,13,2017,YES,3,1
42167,Powderhorn Park,08,13,2017,YES,3,1
42168,Corcoran,08,13,2017,YES,3,1
42170,Cooper,08,13,2017,YES,3,1
42171,Marcy Holmes,08,14,2017,YES,2,1
42178,Lyndale,08,14,2017,YES,5,1
42179,St. Anthony West,08,14,2017,YES,2,1
42215,Folwell,08,14,2017,YES,4,1
42220,Near - North,08,14,2017,YES,4,1
42221,Whittier,08,14,2017,YES,5,1
42232,Marcy Holmes,08,14,2017,YES,2,1
42236,Near - North,08,14,2017,YES,4,1
42239,Whittier,08,14,2017,YES,5,1
42246,Willard - Hay,08,14,2017,YES,4,1
42249,Whittier,08,14,2017,YES,5,1
42256,Willard - Hay,08,14,2017,YES,4,1
42265,Steven's Square - Loring Heights,08,14,2017,YES,5,1
42266,Steven's Square - Loring Heights,08,14,2017,YES,5,1
42269,Logan Park,08,14,2017,YES,2,1
42286,Downtown West,08,14,2017,YES,1,1
42299,Cedar Riverside,08,14,2017,YES,1,1
42301,Lyndale,08,15,2017,YES,5,1
42306,Lyndale,08,15,2017,YES,5,1
42320,Bottineau,08,15,2017,YES,2,1
42344,King Field,08,15,2017,YES,5,1
42346,Lyndale,08,15,2017,YES,5,1
42352,Northeast Park,08,15,2017,YES,2,1
42362,Hawthorne,08,15,2017,YES,4,1
42365,Hawthorne,08,15,2017,YES,4,1
42371,Hawthorne,08,15,2017,YES,4,1
42376,Victory,08,15,2017,YES,4,1
42378,Victory,08,15,2017,YES,4,1
42383,Victory,08,15,2017,YES,4,1
42396,Marshall Terrace,08,15,2017,YES,2,1
42399,Hawthorne,08,15,2017,YES,4,1
42401,Hawthorne,08,15,2017,YES,4,1
42405,Hawthorne,08,15,2017,YES,4,1
42406,Hawthorne,08,15,2017,YES,4,1
42407,Near - North,08,15,2017,YES,4,1
42408,Near - North,08,15,2017,YES,4,1
42414,Hawthorne,08,15,2017,YES,4,1
42419,Near - North,08,15,2017,YES,4,1
42421,Near - North,08,15,2017,YES,4,1
42423,Near - North,08,15,2017,YES,4,1
42425,Near - North,08,15,2017,YES,4,1
42428,Lowry Hill East,08,15,2017,YES,5,1
42429,Near - North,08,15,2017,YES,4,1
42447,Marcy Holmes,08,15,2017,YES,2,1
42470,Marshall Terrace,08,15,2017,YES,2,1
42479,Powderhorn Park,08,15,2017,YES,3,1
42492,Elliot Park,08,16,2017,YES,1,1
42506,Marcy Holmes,08,16,2017,YES,2,1
42509,Jordan,08,16,2017,YES,4,1
42516,Corcoran,08,16,2017,YES,3,1
42525,Folwell,08,16,2017,YES,4,1
42529,Folwell,08,16,2017,YES,4,1
42533,Unknown,08,16,2017,YES,,1
42534,Willard - Hay,08,16,2017,YES,4,1
42538,Unknown,08,16,2017,YES,,1
42539,Willard - Hay,08,16,2017,YES,4,1
42540,Willard - Hay,08,16,2017,YES,4,1
42543,Holland,08,16,2017,YES,2,1
42547,Hawthorne,08,16,2017,YES,4,1
42554,Near - North,08,16,2017,YES,4,1
42569,McKinley,08,16,2017,YES,4,1
42573,Cedar Riverside,08,16,2017,YES,1,1
42575,Seward,08,16,2017,YES,3,1
42578,Cooper,08,16,2017,YES,3,1
42581,Longfellow,08,16,2017,YES,3,1
42584,Howe,08,16,2017,YES,3,1
42588,Hale,08,16,2017,YES,3,1
42593,Corcoran,08,16,2017,YES,3,1
42595,Corcoran,08,16,2017,YES,3,1
42596,Downtown West,08,16,2017,YES,1,1
42597,Marcy Holmes,08,16,2017,YES,2,1
42598,Nicollet Island - East Bank,08,16,2017,YES,2,1
42616,Marcy Holmes,08,17,2017,YES,2,1
42620,Waite Park,08,17,2017,YES,2,1
42634,Armatage,08,17,2017,YES,5,1
42637,Near - North,08,17,2017,YES,4,1
42647,Near - North,08,17,2017,YES,4,1
42648,Hawthorne,08,17,2017,YES,4,1
42656,Whittier,08,17,2017,YES,5,1
42667,Jordan,08,17,2017,YES,4,1
42682,Webber - Camden,08,17,2017,YES,4,1
42695,McKinley,08,17,2017,YES,4,1
42707,Folwell,08,17,2017,YES,4,1
42710,King Field,08,17,2017,YES,5,1
42726,Downtown West,08,18,2017,YES,1,1
42758,St. Anthony West,08,18,2017,YES,2,1
42760,CARAG,08,18,2017,YES,5,1
42762,Marcy Holmes,08,18,2017,YES,2,1
42771,Northeast Park,08,18,2017,YES,2,1
42772,Whittier,08,18,2017,YES,5,1
42782,Hawthorne,08,18,2017,YES,4,1
42784,Folwell,08,18,2017,YES,4,1
42786,Willard - Hay,08,18,2017,YES,4,1
42787,Folwell,08,18,2017,YES,4,1
42792,Folwell,08,18,2017,YES,4,1
42798,Whittier,08,18,2017,YES,5,1
42800,Holland,08,18,2017,YES,2,1
42822,Downtown West,08,18,2017,YES,1,1
42823,Near - North,08,18,2017,YES,4,1
42825,East Isles,08,18,2017,YES,5,1
42828,Steven's Square - Loring Heights,08,18,2017,YES,5,1
42829,Whittier,08,18,2017,YES,5,1
42832,Ericsson,08,18,2017,YES,3,1
42833,Ericsson,08,18,2017,YES,3,1
42842,Hiawatha,08,18,2017,YES,3,1
42852,CARAG,08,18,2017,YES,5,1
42874,Lowry Hill East,08,19,2017,YES,5,1
42879,Marcy Holmes,08,19,2017,YES,2,1
42883,Downtown West,08,19,2017,YES,1,1
42886,Marcy Holmes,08,19,2017,YES,2,1
42887,St. Anthony West,08,19,2017,YES,2,1
42897,Northeast Park,08,19,2017,YES,2,1
42907,Lyndale,08,19,2017,YES,5,1
42908,Logan Park,08,19,2017,YES,2,1
42914,Near - North,08,19,2017,YES,4,1
42920,Holland,08,19,2017,YES,2,1
42922,St. Anthony West,08,19,2017,YES,2,1
42936,Mid - City Industrial,08,19,2017,YES,2,1
42941,Logan Park,08,19,2017,YES,2,1
42952,Marcy Holmes,08,19,2017,YES,2,1
42964,Nicollet Island - East Bank,08,19,2017,YES,2,1
42969,Nicollet Island - East Bank,08,19,2017,YES,2,1
42972,Nicollet Island - East Bank,08,19,2017,YES,2,1
42973,ECCO,08,19,2017,YES,5,1
42974,Nicollet Island - East Bank,08,19,2017,YES,2,1
42976,Nicollet Island - East Bank,08,19,2017,YES,2,1
42982,Downtown West,08,19,2017,YES,1,1
42989,Lowry Hill East,08,19,2017,YES,5,1
43002,St. Anthony West,08,19,2017,YES,2,1
43003,Cedar Riverside,08,19,2017,YES,1,1
43011,Downtown West,08,20,2017,YES,1,1
43036,Logan Park,08,20,2017,YES,2,1
43047,Downtown West,08,20,2017,YES,1,1
43052,Near - North,08,20,2017,YES,4,1
43055,Downtown West,08,20,2017,YES,1,1
43056,Steven's Square - Loring Heights,08,20,2017,YES,5,1
43068,Near - North,08,20,2017,YES,4,1
43077,Holland,08,20,2017,YES,2,1
43088,Windom,08,20,2017,YES,5,1
43091,Lyndale,08,20,2017,YES,5,1
43093,Nicollet Island - East Bank,08,20,2017,YES,2,1
43095,Holland,08,20,2017,YES,2,1
43096,Marcy Holmes,08,20,2017,YES,2,1
43099,Nicollet Island - East Bank,08,20,2017,YES,2,1
43100,Nicollet Island - East Bank,08,20,2017,YES,2,1
43103,Nicollet Island - East Bank,08,20,2017,YES,2,1
43106,Como,08,20,2017,YES,2,1
43107,North Loop,08,20,2017,YES,1,1
43111,East Phillips,08,20,2017,YES,3,1
43113,North Loop,08,20,2017,YES,1,1
43116,Downtown West,08,20,2017,YES,1,1
43119,Longfellow,08,20,2017,YES,3,1
43123,Marcy Holmes,08,20,2017,YES,2,1
43135,North Loop,08,21,2017,YES,1,1
43140,St. Anthony West,08,21,2017,YES,2,1
43141,Sheridan,08,21,2017,YES,2,1
43156,Logan Park,08,21,2017,YES,2,1
43178,Near - North,08,21,2017,YES,4,1
43182,St. Anthony West,08,21,2017,YES,2,1
43193,Sheridan,08,21,2017,YES,2,1
43196,Marshall Terrace,08,21,2017,YES,2,1
43199,Lyndale,08,21,2017,YES,5,1
43200,St. Anthony West,08,21,2017,YES,2,1
43206,Steven's Square - Loring Heights,08,21,2017,YES,5,1
43224,St. Anthony West,08,21,2017,YES,2,1
43226,Sheridan,08,21,2017,YES,2,1
43229,Northeast Park,08,21,2017,YES,2,1
43233,Como,08,21,2017,YES,2,1
43243,Como,08,21,2017,YES,2,1
43252,Lowry Hill East,08,21,2017,YES,5,1
43254,Lowry Hill East,08,21,2017,YES,5,1
43255,Lyndale,08,21,2017,YES,5,1
43267,Downtown West,08,21,2017,YES,1,1
43268,East Phillips,08,21,2017,YES,3,1
43308,Beltrami,08,22,2017,YES,2,1
43314,Hawthorne,08,22,2017,YES,4,1
43316,Loring Park,08,22,2017,YES,1,1
43327,Columbia Park,08,22,2017,YES,2,1
43329,Harrison,08,22,2017,YES,4,1
43333,Near - North,08,22,2017,YES,4,1
43334,Near - North,08,22,2017,YES,4,1
43336,Near - North,08,22,2017,YES,4,1
43337,Columbia Park,08,22,2017,YES,2,1
43340,Midtown Phillips,08,22,2017,YES,3,1
43356,Folwell,08,22,2017,YES,4,1
43362,ECCO,08,22,2017,YES,5,1
43371,McKinley,08,22,2017,YES,4,1
43407,Hawthorne,08,22,2017,YES,4,1
43422,Downtown West,08,22,2017,YES,1,1
43425,Lyndale,08,23,2017,YES,5,1
43432,Hawthorne,08,23,2017,YES,4,1
43445,Central,08,23,2017,YES,3,1
43457,Phillips West,08,23,2017,YES,3,1
43464,Whittier,08,23,2017,YES,5,1
43479,Nicollet Island - East Bank,08,23,2017,YES,2,1
43481,Harrison,08,23,2017,YES,4,1
43482,Cedar Riverside,08,23,2017,YES,1,1
43492,Windom,08,23,2017,YES,5,1
43499,Ventura Village,08,23,2017,YES,3,1
43504,Steven's Square - Loring Heights,08,23,2017,YES,5,1
43509,Whittier,08,23,2017,YES,5,1
43529,Folwell,08,23,2017,YES,4,1
43534,Downtown West,08,23,2017,YES,1,1
43538,Holland,08,23,2017,YES,2,1
43541,Downtown West,08,23,2017,YES,1,1
43542,Lowry Hill East,08,23,2017,YES,5,1
43545,East Isles,08,23,2017,YES,5,1
43546,Lyndale,08,23,2017,YES,5,1
43547,Lyndale,08,23,2017,YES,5,1
43550,Powderhorn Park,08,23,2017,YES,3,1
43559,Minnehaha,08,23,2017,YES,3,1
43594,Nicollet Island - East Bank,08,24,2017,YES,2,1
43596,Marcy Holmes,08,24,2017,YES,2,1
43648,Marcy Holmes,08,24,2017,YES,2,1
43651,Unknown,08,24,2017,YES,,1
43653,Cedar Riverside,08,24,2017,YES,1,1
43665,Unknown,08,24,2017,YES,,1
43670,Downtown West,08,24,2017,YES,1,1
43675,McKinley,08,24,2017,YES,4,1
43677,Near - North,08,24,2017,YES,4,1
43682,Jordan,08,24,2017,YES,4,1
43686,Near - North,08,24,2017,YES,4,1
43692,Holland,08,24,2017,YES,2,1
43756,Windom,08,24,2017,YES,5,1
43757,Lyndale,08,24,2017,YES,5,1
43776,Steven's Square - Loring Heights,08,25,2017,YES,5,1
43777,Mid - City Industrial,08,25,2017,YES,2,1
43805,Nicollet Island - East Bank,08,25,2017,YES,2,1
43808,Nicollet Island - East Bank,08,25,2017,YES,2,1
43811,Nicollet Island - East Bank,08,25,2017,YES,2,1
43818,Nicollet Island - East Bank,08,25,2017,YES,2,1
43827,Bottineau,08,25,2017,YES,2,1
43830,Folwell,08,25,2017,YES,4,1
43835,Whittier,08,25,2017,YES,5,1
43866,Hawthorne,08,25,2017,YES,4,1
43867,Sheridan,08,25,2017,YES,2,1
43869,St. Anthony West,08,25,2017,YES,2,1
43872,Near - North,08,25,2017,YES,4,1
43877,Jordan,08,25,2017,YES,4,1
43882,Jordan,08,25,2017,YES,4,1
43883,Steven's Square - Loring Heights,08,25,2017,YES,5,1
43884,Willard - Hay,08,25,2017,YES,4,1
43888,Willard - Hay,08,25,2017,YES,4,1
43900,Lowry Hill,08,25,2017,YES,5,1
43914,Jordan,08,25,2017,YES,4,1
43921,Downtown West,08,25,2017,YES,1,1
43927,Downtown West,08,25,2017,YES,1,1
43932,East Phillips,08,25,2017,YES,3,1
43940,Downtown West,08,25,2017,YES,1,1
43946,Powderhorn Park,08,25,2017,YES,3,1
43950,Keewaydin,08,25,2017,YES,3,1
43954,Downtown West,08,26,2017,YES,1,1
43959,Nicollet Island - East Bank,08,26,2017,YES,2,1
43962,Beltrami,08,26,2017,YES,2,1
43963,Nicollet Island - East Bank,08,26,2017,YES,2,1
43968,Nicollet Island - East Bank,08,26,2017,YES,2,1
43973,Corcoran,08,26,2017,YES,3,1
43976,Prospect Park - East River Road,08,26,2017,YES,2,1
43977,Prospect Park - East River Road,08,26,2017,YES,2,1
43980,Logan Park,08,26,2017,YES,2,1
43990,Windom Park,08,26,2017,YES,2,1
43997,Steven's Square - Loring Heights,08,26,2017,YES,5,1
44001,McKinley,08,26,2017,YES,4,1
44004,Steven's Square - Loring Heights,08,26,2017,YES,5,1
44008,Central,08,26,2017,YES,3,1
44019,Ventura Village,08,26,2017,YES,3,1
44028,Nicollet Island - East Bank,08,26,2017,YES,2,1
44030,Steven's Square - Loring Heights,08,26,2017,YES,5,1
44031,North Loop,08,26,2017,YES,1,1
44032,North Loop,08,26,2017,YES,1,1
44034,Sumner - Glenwood,08,26,2017,YES,4,1
44036,North Loop,08,26,2017,YES,1,1
44042,North Loop,08,26,2017,YES,1,1
44050,Cedar Riverside,08,26,2017,YES,1,1
44081,Holland,08,27,2017,YES,2,1
44082,Shingle Creek,08,27,2017,YES,4,1
44084,Lowry Hill East,08,27,2017,YES,5,1
44088,Whittier,08,27,2017,YES,5,1
44090,Nicollet Island - East Bank,08,27,2017,YES,2,1
44093,Nicollet Island - East Bank,08,27,2017,YES,2,1
44103,Whittier,08,27,2017,YES,5,1
44106,Steven's Square - Loring Heights,08,27,2017,YES,5,1
44129,Audubon Park,08,27,2017,YES,2,1
44135,Jordan,08,27,2017,YES,4,1
44148,Lowry Hill East,08,27,2017,YES,5,1
44149,Downtown West,08,27,2017,YES,1,1
44150,Lowry Hill East,08,27,2017,YES,5,1
44152,Nicollet Island - East Bank,08,27,2017,YES,2,1
44154,St. Anthony West,08,27,2017,YES,2,1
44159,Mid - City Industrial,08,28,2017,YES,2,1
44162,Waite Park,08,28,2017,YES,2,1
44165,Elliot Park,08,28,2017,YES,1,1
44167,St. Anthony West,08,28,2017,YES,2,1
44197,McKinley,08,28,2017,YES,4,1
44200,Sheridan,08,28,2017,YES,2,1
44216,Willard - Hay,08,28,2017,YES,4,1
44225,Folwell,08,28,2017,YES,4,1
44226,Logan Park,08,28,2017,YES,2,1
44242,St. Anthony East,08,28,2017,YES,2,1
44243,Folwell,08,28,2017,YES,4,1
44246,East Phillips,08,28,2017,YES,3,1
44262,Lowry Hill East,08,28,2017,YES,5,1
44273,Lind - Bohanon,08,28,2017,YES,4,1
44294,North Loop,08,28,2017,YES,1,1
44313,Lowry Hill East,08,29,2017,YES,5,1
44314,Downtown West,08,29,2017,YES,1,1
44317,Nicollet Island - East Bank,08,29,2017,YES,2,1
44325,Lyndale,08,29,2017,YES,5,1
44339,St. Anthony East,08,29,2017,YES,2,1
44340,Sheridan,08,29,2017,YES,2,1
44343,St. Anthony East,08,29,2017,YES,2,1
44345,Downtown West,08,29,2017,YES,1,1
44346,Logan Park,08,29,2017,YES,2,1
44386,Lowry Hill East,08,29,2017,YES,5,1
44420,Hawthorne,08,29,2017,YES,4,1
44422,Midtown Phillips,08,29,2017,YES,3,1
44425,Near - North,08,29,2017,YES,4,1
44427,Powderhorn Park,08,29,2017,YES,3,1
44440,Hawthorne,08,29,2017,YES,4,1
44446,Downtown West,08,29,2017,YES,1,1
44460,Steven's Square - Loring Heights,08,30,2017,YES,5,1
44480,North Loop,08,30,2017,YES,1,1
44481,Central,08,30,2017,YES,3,1
44500,Nicollet Island - East Bank,08,30,2017,YES,2,1
44524,Jordan,08,30,2017,YES,4,1
44526,Near - North,08,30,2017,YES,4,1
44531,Jordan,08,30,2017,YES,4,1
44535,Whittier,08,30,2017,YES,5,1
44554,Near - North,08,30,2017,YES,4,1
44583,Downtown West,08,30,2017,YES,1,1
44586,East Phillips,08,30,2017,YES,3,1
44638,Hawthorne,08,31,2017,YES,4,1
44647,Lyndale,08,31,2017,YES,5,1
44655,Near - North,08,31,2017,YES,4,1
44664,Marcy Holmes,08,31,2017,YES,2,1
44669,Unknown,08,31,2017,YES,,1
44671,Nicollet Island - East Bank,08,31,2017,YES,2,1
44673,Near - North,08,31,2017,YES,4,1
44676,Lyndale,08,31,2017,YES,5,1
44684,Near - North,08,31,2017,YES,4,1
44691,North Loop,08,31,2017,YES,1,1
44713,McKinley,08,31,2017,YES,4,1
44729,Mid - City Industrial,08,31,2017,YES,2,1
44760,St. Anthony West,09,01,2017,YES,2,1
44788,Unknown,09,01,2017,YES,,1
44793,Lyndale,09,01,2017,YES,5,1
44804,Jordan,09,01,2017,YES,4,1
44808,Lyndale,09,01,2017,YES,5,1
44813,Jordan,09,01,2017,YES,4,1
44817,Jordan,09,01,2017,YES,4,1
44820,Near - North,09,01,2017,YES,4,1
44839,Downtown West,09,01,2017,YES,1,1
44840,Steven's Square - Loring Heights,09,01,2017,YES,5,1
44841,Beltrami,09,01,2017,YES,2,1
44845,Beltrami,09,01,2017,YES,2,1
44848,Beltrami,09,01,2017,YES,2,1
44849,North Loop,09,01,2017,YES,1,1
44850,Marcy Holmes,09,01,2017,YES,2,1
44853,Marcy Holmes,09,01,2017,YES,2,1
44858,Downtown West,09,01,2017,YES,1,1
44862,Downtown West,09,01,2017,YES,1,1
44866,Beltrami,09,01,2017,YES,2,1
44868,Nicollet Island - East Bank,09,01,2017,YES,2,1
44874,King Field,09,01,2017,YES,5,1
44877,Whittier,09,01,2017,YES,5,1
44881,Como,09,01,2017,YES,2,1
44888,Como,09,01,2017,YES,2,1
44893,Como,09,01,2017,YES,2,1
44898,Nicollet Island - East Bank,09,01,2017,YES,2,1
44904,Nicollet Island - East Bank,09,01,2017,YES,2,1
44911,Audubon Park,09,01,2017,YES,2,1
44917,Cedar - Isles - Dean,09,02,2017,YES,5,1
44918,Mid - City Industrial,09,02,2017,YES,2,1
44923,Windom,09,02,2017,YES,5,1
44934,Ventura Village,09,02,2017,YES,3,1
44935,Harrison,09,02,2017,YES,4,1
44944,Nicollet Island - East Bank,09,02,2017,YES,2,1
44947,Nicollet Island - East Bank,09,02,2017,YES,2,1
44952,Nicollet Island - East Bank,09,02,2017,YES,2,1
44954,Steven's Square - Loring Heights,09,02,2017,YES,5,1
44956,Logan Park,09,02,2017,YES,2,1
44962,Marcy Holmes,09,02,2017,YES,2,1
44963,Steven's Square - Loring Heights,09,02,2017,YES,5,1
44969,Whittier,09,02,2017,YES,5,1
44975,Longfellow,09,02,2017,YES,3,1
44980,Nicollet Island - East Bank,09,02,2017,YES,2,1
44982,Nicollet Island - East Bank,09,02,2017,YES,2,1
44985,Prospect Park - East River Road,09,02,2017,YES,2,1
44993,Mid - City Industrial,09,02,2017,YES,2,1
44995,Central,09,02,2017,YES,3,1
44996,Como,09,02,2017,YES,2,1
45000,Mid - City Industrial,09,02,2017,YES,2,1
45006,Como,09,02,2017,YES,2,1
45010,Nicollet Island - East Bank,09,02,2017,YES,2,1
45014,Downtown West,09,02,2017,YES,1,1
45018,North Loop,09,02,2017,YES,1,1
45020,Como,09,02,2017,YES,2,1
45022,Como,09,02,2017,YES,2,1
45024,Mid - City Industrial,09,02,2017,YES,2,1
45032,Como,09,02,2017,YES,2,1
45037,Ventura Village,09,02,2017,YES,3,1
45040,Como,09,02,2017,YES,2,1
45042,Nicollet Island - East Bank,09,02,2017,YES,2,1
45051,Lowry Hill East,09,02,2017,YES,5,1
45052,Nicollet Island - East Bank,09,02,2017,YES,2,1
45061,St. Anthony West,09,03,2017,YES,2,1
45067,Downtown West,09,03,2017,YES,1,1
45073,Whittier,09,03,2017,YES,5,1
45074,North Loop,09,03,2017,YES,1,1
45081,North Loop,09,03,2017,YES,1,1
45083,Mid - City Industrial,09,03,2017,YES,2,1
45086,Lyndale,09,03,2017,YES,5,1
45087,Longfellow,09,03,2017,YES,3,1
45098,Marcy Holmes,09,03,2017,YES,2,1
45106,Nicollet Island - East Bank,09,03,2017,YES,2,1
45107,Jordan,09,03,2017,YES,4,1
45108,Nicollet Island - East Bank,09,03,2017,YES,2,1
45109,Whittier,09,03,2017,YES,5,1
45110,Nicollet Island - East Bank,09,03,2017,YES,2,1
45115,Nicollet Island - East Bank,09,03,2017,YES,2,1
45126,CARAG,09,03,2017,YES,5,1
45132,Whittier,09,03,2017,YES,5,1
45150,Powderhorn Park,09,03,2017,YES,3,1
45165,Jordan,09,03,2017,YES,4,1
45190,Near - North,09,04,2017,YES,4,1
45198,Holland,09,04,2017,YES,2,1
45208,North Loop,09,04,2017,YES,1,1
45227,Loring Park,09,04,2017,YES,1,1
45233,Steven's Square - Loring Heights,09,04,2017,YES,5,1
