OBJECTID,responseDate,citationIssued,lat,lon,gender,neighborhood,responseDow,responseDay,responseMonth,responseMonthName,responseYear
61135,2018-01-04 09:05:49.000000,NO,44.91035089,-93.22285845,Male,Keewaydin,4,04,01,Jan,2018
61136,2018-01-04 09:06:22.000000,YES,45.00074,-93.30327,Male,Jordan,4,04,01,Jan,2018
61138,2018-01-04 09:26:06.000000,NO,45.02936,-93.28809,Female,Webber - Camden,4,04,01,Jan,2018
61140,2018-01-04 09:36:26.000000,NO,44.97733627,-93.27882922,Male,Downtown West,4,04,01,Jan,2018
61141,2018-01-04 10:11:14.000000,YES,44.96523,-93.27781,Male,Steven's Square - Loring Heights,4,04,01,Jan,2018
61144,2018-01-04 10:34:45.000000,NO,44.8970846,-93.28830455,Male,Windom,4,04,01,Jan,2018
61145,2018-01-04 11:04:05.000000,NO,44.9179,-93.25367,Male,Northrop,4,04,01,Jan,2018
61147,2018-01-04 11:19:33.000000,NO,44.98137834,-93.26114961,Other,Downtown West,4,04,01,Jan,2018
61148,2018-01-04 11:32:20.000000,NO,45.03934424,-93.29396823,Other,Lind - Bohanon,4,04,01,Jan,2018
61151,2018-01-04 11:49:16.000000,NO,44.94758085,-93.21272411,Male,Cooper,4,04,01,Jan,2018
61152,2018-01-04 11:54:52.000000,NO,45.02956665,-93.29512244,Male,Webber - Camden,4,04,01,Jan,2018
61153,2018-01-04 12:02:16.000000,YES,44.98426,-93.29106999999999,Male,Sumner - Glenwood,4,04,01,Jan,2018
61154,2018-01-04 12:03:02.000000,NO,45.0015,-93.29411,Male,Hawthorne,4,04,01,Jan,2018
61155,2018-01-04 12:27:15.000000,NO,45.000240000000005,-93.28952,Female,Hawthorne,4,04,01,Jan,2018
61156,2018-01-04 12:49:54.000000,NO,45.01324,-93.30696999999999,Female,Folwell,4,04,01,Jan,2018
61157,2018-01-04 12:54:54.000000,NO,45.02956665,-93.29512244,Male,Webber - Camden,4,04,01,Jan,2018
61158,2018-01-04 12:56:10.000000,NO,44.944720000000004,-93.29833,Female,ECCO,4,04,01,Jan,2018
61159,2018-01-04 12:58:32.000000,NO,45.00387,-93.3082,Male,Jordan,4,04,01,Jan,2018
61160,2018-01-04 13:06:50.000000,NO,44.98421804,-93.24834749,Male,Marcy Holmes,4,04,01,Jan,2018
61161,2018-01-04 13:17:34.000000,NO,45.000240000000005,-93.28494,Male,Hawthorne,4,04,01,Jan,2018
61162,2018-01-04 13:21:22.000000,NO,44.99913277,-93.28529706,Male,Hawthorne,4,04,01,Jan,2018
61163,2018-01-04 13:27:47.000000,NO,44.94292,-93.28430999999999,Other,Lyndale,4,04,01,Jan,2018
61165,2018-01-04 13:53:42.000000,NO,44.98137834,-93.26114961,Other,Downtown West,4,04,01,Jan,2018
61166,2018-01-04 13:56:40.000000,NO,45.01582297,-93.2918071,Male,McKinley,4,04,01,Jan,2018
61167,2018-01-04 14:03:37.000000,NO,45.00256975,-93.2810199,Male,Hawthorne,4,04,01,Jan,2018
61168,2018-01-04 14:16:07.000000,NO,45.0132,-93.30190999999999,Female,Folwell,4,04,01,Jan,2018
61169,2018-01-04 14:19:31.000000,NO,44.98670836,-93.24003125,Other,Marcy Holmes,4,04,01,Jan,2018
61170,2018-01-04 14:25:55.000000,NO,45.013220000000004,-93.30445,Male,Jordan,4,04,01,Jan,2018
61171,2018-01-04 14:30:09.000000,NO,45.02046261,-93.30890172,Other,Cleveland,4,04,01,Jan,2018
61172,2018-01-04 14:35:33.000000,NO,44.94029512,-93.30263836,Other,ECCO,4,04,01,Jan,2018
61173,2018-01-04 14:53:15.000000,NO,45.0070609,-93.31280924,Male,Willard - Hay,4,04,01,Jan,2018
61174,2018-01-04 15:04:29.000000,NO,44.95591343,-93.29652751,Female,East Isles,4,04,01,Jan,2018
61175,2018-01-04 15:09:33.000000,NO,44.981320000000004,-93.29581,Male,Sumner - Glenwood,4,04,01,Jan,2018
61176,2018-01-04 15:10:22.000000,YES,44.96301986,-93.29105928,Male,Lowry Hill East,4,04,01,Jan,2018
61177,2018-01-04 15:20:04.000000,NO,44.949259999999995,-93.29700000000001,Other,Lowry Hill East,4,04,01,Jan,2018
61179,2018-01-04 15:34:04.000000,NO,45.01497,-93.25309,Male,Holland,4,04,01,Jan,2018
61180,2018-01-04 15:38:56.000000,NO,44.95373,-93.25627,Male,Midtown Phillips,4,04,01,Jan,2018
61181,2018-01-04 15:39:02.000000,NO,45.01494,-93.29433,Male,Folwell,4,04,01,Jan,2018
61182,2018-01-04 15:42:16.000000,NO,44.96275084,-93.23966581,Male,Seward,4,04,01,Jan,2018
61183,2018-01-04 15:56:42.000000,YES,44.948370700000005,-93.24676939,Female,Corcoran,4,04,01,Jan,2018
61184,2018-01-04 16:14:11.000000,NO,44.98355662,-93.3134127,Other,Harrison,4,04,01,Jan,2018
61185,2018-01-04 16:18:44.000000,NO,45.01195945,-93.27719783,Male,Hawthorne,4,04,01,Jan,2018
61186,2018-01-04 16:47:01.000000,NO,44.998709999999996,-93.25626,Female,St. Anthony East,4,04,01,Jan,2018
61187,2018-01-04 16:50:16.000000,NO,45.013259999999995,-93.31461,Male,Jordan,4,04,01,Jan,2018
61188,2018-01-04 16:55:24.000000,YES,44.94835538,-93.21846887,Male,Longfellow,4,04,01,Jan,2018
61189,2018-01-04 16:58:31.000000,NO,44.955529999999996,-93.25752,Male,Midtown Phillips,4,04,01,Jan,2018
61190,2018-01-04 17:09:25.000000,NO,44.99945235,-93.30128954,Male,Willard - Hay,4,04,01,Jan,2018
61191,2018-01-04 17:15:31.000000,NO,45.01498,-93.26315,Male,Holland,4,04,01,Jan,2018
61194,2018-01-04 17:38:00.000000,NO,44.93069075,-93.20400534,Other,Hiawatha,4,04,01,Jan,2018
61195,2018-01-04 17:43:27.000000,NO,45.023999999999994,-93.2969,Male,Webber - Camden,4,04,01,Jan,2018
61196,2018-01-04 17:55:24.000000,NO,45.01314,-93.29558,Male,Folwell,4,04,01,Jan,2018
61197,2018-01-04 18:07:44.000000,NO,45.01311,-93.28183,Male,Hawthorne,4,04,01,Jan,2018
61198,2018-01-04 18:10:01.000000,NO,44.91880286,-93.25367287,Male,Northrop,4,04,01,Jan,2018
61199,2018-01-04 18:12:01.000000,NO,44.99523,-93.30821999999999,Female,Willard - Hay,4,04,01,Jan,2018
61200,2018-01-04 18:14:14.000000,NO,45.01314,-93.29558,Male,Folwell,4,04,01,Jan,2018
61201,2018-01-04 18:32:33.000000,NO,45.013094200000005,-93.28413789,Male,McKinley,4,04,01,Jan,2018
61203,2018-01-04 18:42:25.000000,NO,45.02393,-93.28806,Male,McKinley,4,04,01,Jan,2018
61204,2018-01-04 18:44:19.000000,NO,44.95402582,-93.21529138,Other,Cooper,4,04,01,Jan,2018
61205,2018-01-04 19:55:36.000000,NO,44.94836,-93.26268,Male,Phillips West,4,04,01,Jan,2018
61206,2018-01-04 19:56:23.000000,YES,44.98961,-93.29089,Male,Near - North,4,04,01,Jan,2018
61207,2018-01-04 20:01:40.000000,YES,44.998709999999996,-93.25499,Female,Logan Park,4,04,01,Jan,2018
61208,2018-01-04 20:24:05.000000,YES,44.99822551,-93.27189896,Male,Sheridan,4,04,01,Jan,2018
61209,2018-01-04 20:58:26.000000,YES,44.94655,-93.25249000000001,Female,Powderhorn Park,4,04,01,Jan,2018
61210,2018-01-04 21:39:52.000000,NO,45.00692262,-93.30821233,Male,Jordan,4,04,01,Jan,2018
61211,2018-01-04 22:21:26.000000,NO,45.01678,-93.2509,Male,Holland,4,04,01,Jan,2018
61212,2018-01-05 00:57:47.000000,YES,44.979490000000006,-93.26266,Male,Downtown West,5,05,01,Jan,2018
61213,2018-01-05 01:58:30.000000,NO,44.94045428,-93.23025769,Male,Howe,5,05,01,Jan,2018
61214,2018-01-05 02:13:36.000000,NO,44.94921546,-93.25249426,Female,East Phillips,5,05,01,Jan,2018
61215,2018-01-05 02:17:18.000000,YES,44.9659472,-93.23297563,Female,Cedar Riverside,5,05,01,Jan,2018
61216,2018-01-05 02:47:09.000000,NO,44.99973673,-93.31716898,Other,Willard - Hay,5,05,01,Jan,2018
61218,2018-01-05 02:57:15.000000,NO,44.99881,-93.31334,Male,Willard - Hay,5,05,01,Jan,2018
61220,2018-01-05 03:48:36.000000,NO,44.98173,-93.24211,Male,Marcy Holmes,5,05,01,Jan,2018
61221,2018-01-05 04:14:06.000000,NO,44.958260700000004,-93.268978,Female,Phillips West,5,05,01,Jan,2018
61222,2018-01-05 04:15:36.000000,NO,44.94314342,-93.30287024,Male,ECCO,5,05,01,Jan,2018
61223,2018-01-05 04:21:33.000000,NO,44.959140000000005,-93.25113,Male,East Phillips,5,05,01,Jan,2018
61225,2018-01-05 04:29:28.000000,NO,44.99149,-93.24356,Male,Beltrami,5,05,01,Jan,2018
61226,2018-01-05 04:50:16.000000,NO,44.98045,-93.27134000000001,Male,Downtown West,5,05,01,Jan,2018
61228,2018-01-05 05:02:58.000000,NO,44.948370000000004,-93.24741,Female,Powderhorn Park,5,05,01,Jan,2018
61230,2018-01-05 05:47:24.000000,YES,45.01776084,-93.31334542,Other,Cleveland,5,05,01,Jan,2018
61232,2018-01-05 06:37:56.000000,NO,44.98153641,-93.23677981,Male,Marcy Holmes,5,05,01,Jan,2018
61234,2018-01-05 06:54:53.000000,NO,45.04300085,-93.29274003,Male,Lind - Bohanon,5,05,01,Jan,2018
61235,2018-01-05 07:07:49.000000,NO,44.97351768,-93.27046239,Other,Downtown West,5,05,01,Jan,2018
61238,2018-01-05 07:46:14.000000,NO,45.00538345,-93.29411165,Other,Jordan,5,05,01,Jan,2018
61239,2018-01-05 07:49:30.000000,NO,44.95643967,-93.25624515,Other,Midtown Phillips,5,05,01,Jan,2018
61240,2018-01-05 08:02:59.000000,YES,45.01315891,-93.26949768,Male,Marshall Terrace,5,05,01,Jan,2018
61241,2018-01-05 08:34:40.000000,NO,44.99828085,-93.29411491,Male,Near - North,5,05,01,Jan,2018
61242,2018-01-05 08:42:14.000000,YES,44.96183,-93.25615,Male,Ventura Village,5,05,01,Jan,2018
61243,2018-01-05 08:58:42.000000,NO,44.99360415,-93.29411513,Other,Near - North,5,05,01,Jan,2018
61244,2018-01-05 09:00:56.000000,NO,44.95554,-93.24736,Female,East Phillips,5,05,01,Jan,2018
61245,2018-01-05 09:18:13.000000,YES,45.04209,-93.29271999999999,Male,Lind - Bohanon,5,05,01,Jan,2018
61246,2018-01-05 09:37:42.000000,NO,44.98427,-93.30451,Male,Near - North,5,05,01,Jan,2018
61247,2018-01-05 09:42:02.000000,YES,44.986090000000004,-93.30323,Male,Near - North,5,05,01,Jan,2018
61249,2018-01-05 09:53:57.000000,NO,45.0185,-93.28650999999999,Male,McKinley,5,05,01,Jan,2018
61250,2018-01-05 10:03:25.000000,YES,45.00512,-93.30569,Male,Jordan,5,05,01,Jan,2018
61251,2018-01-05 10:10:26.000000,NO,45.01144,-93.31461999999999,Male,Jordan,5,05,01,Jan,2018
61252,2018-01-05 10:29:37.000000,NO,44.96390132,-93.31189869,Other,Kenwood,5,05,01,Jan,2018
61253,2018-01-05 10:31:54.000000,YES,44.991676,-93.29106626,Male,Near - North,5,05,01,Jan,2018
61255,2018-01-05 10:48:10.000000,NO,45.03546,-93.2881,Female,Camden Industrial,5,05,01,Jan,2018
61257,2018-01-05 10:56:47.000000,NO,44.9915,-93.29945,Male,Near - North,5,05,01,Jan,2018
61258,2018-01-05 11:02:48.000000,NO,44.94916,-93.29446,Male,Lowry Hill East,5,05,01,Jan,2018
61259,2018-01-05 11:10:33.000000,NO,44.94225973,-93.27406863,Male,Central,5,05,01,Jan,2018
61260,2018-01-05 11:29:38.000000,NO,44.95014778,-93.26392284,Other,Phillips West,5,05,01,Jan,2018
61261,2018-01-05 11:33:10.000000,NO,44.94659,-93.2983,Female,CARAG,5,05,01,Jan,2018
61262,2018-01-05 11:38:08.000000,NO,44.949259999999995,-93.29828,Other,Lowry Hill East,5,05,01,Jan,2018
61265,2018-01-05 11:41:30.000000,NO,44.94834704,-93.27880784,Male,Lyndale,5,05,01,Jan,2018
61266,2018-01-05 11:58:07.000000,NO,44.96761371,-93.26510456,Other,Elliot Park,5,05,01,Jan,2018
61267,2018-01-05 12:02:48.000000,NO,44.94566643,-93.28303231,Other,Lyndale,5,05,01,Jan,2018
61268,2018-01-05 12:15:54.000000,NO,45.03544603,-93.29641731,Other,Webber - Camden,5,05,01,Jan,2018
61269,2018-01-05 12:18:47.000000,NO,44.90236583,-93.28831059,Other,Windom,5,05,01,Jan,2018
61271,2018-01-05 12:33:52.000000,NO,44.999140000000004,-93.28799000000001,Male,Hawthorne,5,05,01,Jan,2018
61274,2018-01-05 12:54:07.000000,NO,44.99307,-93.3032,Male,Willard - Hay,5,05,01,Jan,2018
61275,2018-01-05 12:55:03.000000,NO,44.98147,-93.235,Male,Marcy Holmes,5,05,01,Jan,2018
61276,2018-01-05 12:57:02.000000,NO,44.99738,-93.28799000000001,Male,Near - North,5,05,01,Jan,2018
61277,2018-01-05 13:15:29.000000,YES,45.00482,-93.29411,Female,Jordan,5,05,01,Jan,2018
61278,2018-01-05 13:21:28.000000,NO,44.94836976,-93.23685477,Male,Longfellow,5,05,01,Jan,2018
61279,2018-01-05 13:37:05.000000,NO,44.9734,-93.27331,Male,Downtown West,5,05,01,Jan,2018
61280,2018-01-05 13:39:43.000000,NO,44.96003226,-93.2981902,Male,East Isles,5,05,01,Jan,2018
61281,2018-01-05 13:43:20.000000,NO,45.000240000000005,-93.28952,Male,Hawthorne,5,05,01,Jan,2018
61284,2018-01-05 13:45:46.000000,NO,45.01587829,-93.29811084,Other,Folwell,5,05,01,Jan,2018
61285,2018-01-05 13:47:37.000000,NO,44.94566461,-93.27970023,Male,Lyndale,5,05,01,Jan,2018
61287,2018-01-05 14:02:32.000000,NO,44.94836708,-93.25314102,Male,Midtown Phillips,5,05,01,Jan,2018
61288,2018-01-05 14:21:44.000000,NO,45.00783133,-93.31272703,Other,Jordan,5,05,01,Jan,2018
61289,2018-01-05 14:38:59.000000,NO,44.95553285,-93.27722846,Male,Whittier,5,05,01,Jan,2018
61290,2018-01-05 14:43:45.000000,NO,44.90267161,-93.20762338,Other,Morris Park,5,05,01,Jan,2018
61291,2018-01-05 14:50:01.000000,NO,44.92423297,-93.24857815,Other,Northrop,5,05,01,Jan,2018
61294,2018-01-05 15:57:39.000000,NO,44.93866237,-93.26381536,Female,Central,5,05,01,Jan,2018
61295,2018-01-05 16:12:11.000000,NO,44.90404849,-93.27870656,Female,Windom,5,05,01,Jan,2018
61296,2018-01-05 16:16:09.000000,NO,44.97694447,-93.27819736,Male,Downtown West,5,05,01,Jan,2018
61297,2018-01-05 16:31:15.000000,NO,44.9915,-93.30195,Male,Near - North,5,05,01,Jan,2018
61298,2018-01-05 16:49:48.000000,NO,44.91699466,-93.2511258,Other,Northrop,5,05,01,Jan,2018
61299,2018-01-05 16:50:19.000000,NO,45.01502,-93.30318,Male,Folwell,5,05,01,Jan,2018
61301,2018-01-05 16:59:54.000000,NO,44.98291,-93.27022,Male,North Loop,5,05,01,Jan,2018
61302,2018-01-05 17:01:40.000000,NO,45.002390000000005,-93.3082,Male,Willard - Hay,5,05,01,Jan,2018
61303,2018-01-05 17:02:57.000000,NO,45.04848382,-93.30933857,Other,Shingle Creek,5,05,01,Jan,2018
61304,2018-01-05 17:03:14.000000,NO,44.98869878,-93.30952881,Male,Willard - Hay,5,05,01,Jan,2018
61305,2018-01-05 17:17:26.000000,NO,44.94566801,-93.28812843,Other,CARAG,5,05,01,Jan,2018
61307,2018-01-05 17:24:05.000000,NO,45.0257,-93.24478471,Male,Audubon Park,5,05,01,Jan,2018
61309,2018-01-05 17:34:13.000000,NO,44.97419,-93.26898,Other,Downtown West,5,05,01,Jan,2018
61310,2018-01-05 17:34:48.000000,YES,44.99913768,-93.28875577,Female,Hawthorne,5,05,01,Jan,2018
61311,2018-01-05 17:36:59.000000,NO,45.02047,-93.31335,Male,Cleveland,5,05,01,Jan,2018
61312,2018-01-05 17:37:31.000000,NO,44.94384821,-93.23520884,Male,Longfellow,5,05,01,Jan,2018
61314,2018-01-05 17:49:36.000000,NO,44.99951,-93.29905,Male,Jordan,5,05,01,Jan,2018
61315,2018-01-05 18:04:04.000000,NO,45.01677,-93.29811,Male,Folwell,5,05,01,Jan,2018
61316,2018-01-05 18:05:53.000000,YES,44.94922369,-93.29509068,Male,Lowry Hill East,5,05,01,Jan,2018
61317,2018-01-05 18:08:10.000000,YES,44.941309999999994,-93.292,Other,CARAG,5,05,01,Jan,2018
61318,2018-01-05 18:18:27.000000,NO,44.98731,-93.24316,Male,Marcy Holmes,5,05,01,Jan,2018
61319,2018-01-05 18:20:35.000000,NO,45.01316,-93.25244,Male,Holland,5,05,01,Jan,2018
61321,2018-01-05 18:52:00.000000,NO,44.974854,-93.26287541,Other,Elliot Park,5,05,01,Jan,2018
61322,2018-01-05 18:52:54.000000,NO,44.94135,-93.24991,Other,Powderhorn Park,5,05,01,Jan,2018
61323,2018-01-05 18:56:07.000000,YES,44.941320000000005,-93.28430999999999,Male,Lyndale,5,05,01,Jan,2018
61325,2018-01-05 19:22:17.000000,NO,44.999109999999995,-93.28184,Male,Hawthorne,5,05,01,Jan,2018
61329,2018-01-05 20:09:47.000000,NO,44.97798,-93.2748,Male,Downtown West,5,05,01,Jan,2018
61330,2018-01-05 20:14:55.000000,YES,44.97694447,-93.27819736,Male,Downtown West,5,05,01,Jan,2018
61331,2018-01-05 20:20:27.000000,NO,44.96093,-93.25233,Male,Ventura Village,5,05,01,Jan,2018
61332,2018-01-05 20:38:23.000000,NO,44.94836,-93.25632,Male,Powderhorn Park,5,05,01,Jan,2018
61333,2018-01-05 20:50:00.000000,NO,44.94836,-93.26013,Male,Powderhorn Park,5,05,01,Jan,2018
61334,2018-01-05 20:56:12.000000,NO,44.98166104,-93.27080641,Male,Downtown West,5,05,01,Jan,2018
61336,2018-01-05 22:02:28.000000,NO,44.95195,-93.28133000000001,Male,Whittier,5,05,01,Jan,2018
61337,2018-01-05 22:53:44.000000,NO,45.02125007,-93.29308047,Other,Folwell,5,05,01,Jan,2018
61338,2018-01-05 22:56:52.000000,NO,44.948370000000004,-93.24033,Male,Corcoran,5,05,01,Jan,2018
61339,2018-01-05 23:01:21.000000,NO,44.94842,-93.31792,Male,Cedar - Isles - Dean,5,05,01,Jan,2018
61340,2018-01-06 01:51:05.000000,NO,44.99937264,-93.30569036,Male,Willard - Hay,6,06,01,Jan,2018
61343,2018-01-06 05:03:42.000000,NO,44.96362991,-93.2298515,Male,Seward,6,06,01,Jan,2018
61344,2018-01-06 05:44:52.000000,YES,44.98789,-93.30827,Male,Near - North,6,06,01,Jan,2018
61345,2018-01-06 05:50:54.000000,NO,44.96005174,-93.27274828,Male,Whittier,6,06,01,Jan,2018
61346,2018-01-06 06:02:15.000000,NO,44.9277774,-93.2779277,Male,King Field,6,06,01,Jan,2018
61347,2018-01-06 06:12:34.000000,YES,44.98707924,-93.2589855,Male,Nicollet Island - East Bank,6,06,01,Jan,2018
61348,2018-01-06 07:03:53.000000,YES,44.98657156,-93.26044339,Female,Nicollet Island - East Bank,6,06,01,Jan,2018
61349,2018-01-06 07:13:52.000000,YES,44.98707924,-93.2589855,Male,Nicollet Island - East Bank,6,06,01,Jan,2018
61350,2018-01-06 07:19:54.000000,NO,45.00202961,-93.28339273,Other,Hawthorne,6,06,01,Jan,2018
61351,2018-01-06 07:46:58.000000,NO,44.96271307,-93.25892584,Female,Ventura Village,6,06,01,Jan,2018
61352,2018-01-06 08:00:50.000000,YES,45.01044525,-93.29558409,Other,Jordan,6,06,01,Jan,2018
61353,2018-01-06 08:23:31.000000,YES,45.00085859,-93.28798931,Other,Hawthorne,6,06,01,Jan,2018
61354,2018-01-06 08:26:42.000000,NO,45.01580716,-93.2892917,Male,McKinley,6,06,01,Jan,2018
61355,2018-01-06 09:06:05.000000,NO,44.97801922,-93.27702537,Male,Downtown West,6,06,01,Jan,2018
61356,2018-01-06 09:51:15.000000,NO,45.01316,-93.2543,Male,Holland,6,06,01,Jan,2018
61357,2018-01-06 10:02:21.000000,NO,44.99928237,-93.24731078,Male,Logan Park,6,06,01,Jan,2018
61358,2018-01-06 10:07:17.000000,YES,44.95822612,-93.26003320000001,Other,Midtown Phillips,6,06,01,Jan,2018
61359,2018-01-06 10:19:06.000000,NO,45.00741388,-93.24736822,Female,Windom Park,6,06,01,Jan,2018
61360,2018-01-06 10:31:47.000000,NO,44.95822612,-93.26003320000001,Other,Midtown Phillips,6,06,01,Jan,2018
61362,2018-01-06 11:08:52.000000,NO,45.03441322,-93.30598758,Male,Victory,6,06,01,Jan,2018
61364,2018-01-06 11:35:32.000000,NO,44.94485,-93.23612,Other,Corcoran,6,06,01,Jan,2018
61366,2018-01-06 11:48:26.000000,NO,45.02936,-93.28809,Male,Webber - Camden,6,06,01,Jan,2018
61368,2018-01-06 12:14:02.000000,NO,44.92603161,-93.24731971,Other,Ericsson,6,06,01,Jan,2018
61371,2018-01-06 12:48:18.000000,NO,44.9693,-93.31855999999999,Other,Bryn - Mawr,6,06,01,Jan,2018
61373,2018-01-06 13:09:30.000000,NO,44.95195719,-93.24802188,Male,East Phillips,6,06,01,Jan,2018
61374,2018-01-06 13:19:14.000000,NO,44.99282483,-93.24223541,Other,Beltrami,6,06,01,Jan,2018
61377,2018-01-06 13:37:49.000000,NO,44.95063475,-93.26265117,Other,Phillips West,6,06,01,Jan,2018
61379,2018-01-06 13:57:14.000000,NO,45.023990000000005,-93.24743000000001,Female,Audubon Park,6,06,01,Jan,2018
61380,2018-01-06 14:00:04.000000,NO,45.01317,-93.26465,Male,Bottineau,6,06,01,Jan,2018
61381,2018-01-06 14:10:22.000000,NO,45.005,-93.26886,Female,Sheridan,6,06,01,Jan,2018
61382,2018-01-06 14:57:20.000000,NO,44.94837153,-93.24132009999998,Other,East Phillips,6,06,01,Jan,2018
61385,2018-01-06 15:22:26.000000,NO,44.93859937,-93.29202487,Male,CARAG,6,06,01,Jan,2018
61386,2018-01-06 15:24:12.000000,NO,45.01592402,-93.30444726,Female,Folwell,6,06,01,Jan,2018
61388,2018-01-06 15:41:32.000000,NO,44.96449591,-93.24647702,Male,Seward,6,06,01,Jan,2018
61389,2018-01-06 15:48:08.000000,NO,45.03607063,-93.30786118,Other,Victory,6,06,01,Jan,2018
61390,2018-01-06 16:00:23.000000,NO,45.02574,-93.28655,Male,Webber - Camden,6,06,01,Jan,2018
61392,2018-01-06 16:32:40.000000,NO,44.9483555,-93.27730268,Male,Lyndale,6,06,01,Jan,2018
61393,2018-01-06 16:34:01.000000,NO,44.9679312,-93.25576698,Other,Elliot Park,6,06,01,Jan,2018
61395,2018-01-06 17:16:34.000000,NO,45.00938986,-93.24736666,Male,Holland,6,06,01,Jan,2018
61396,2018-01-06 17:21:14.000000,NO,44.99870262,-93.23587074,Female,Mid - City Industrial,6,06,01,Jan,2018
61397,2018-01-06 17:25:59.000000,NO,45.0002967,-93.24098798,Male,Northeast Park,6,06,01,Jan,2018
61398,2018-01-06 17:37:51.000000,NO,44.96095,-93.2449,Male,Seward,6,06,01,Jan,2018
61399,2018-01-06 17:38:59.000000,YES,44.95912182,-93.28992676,Female,Lowry Hill East,6,06,01,Jan,2018
61400,2018-01-06 18:16:12.000000,NO,45.00074,-93.30327,Other,Jordan,6,06,01,Jan,2018
61401,2018-01-06 18:17:46.000000,NO,44.94891146,-93.29367343,Female,Lowry Hill East,6,06,01,Jan,2018
61402,2018-01-06 18:48:38.000000,NO,44.93955,-93.23056,Male,Howe,6,06,01,Jan,2018
61403,2018-01-06 19:14:56.000000,NO,44.948370000000004,-93.2932,Male,Lowry Hill East,6,06,01,Jan,2018
61406,2018-01-06 19:38:00.000000,NO,44.94836,-93.25632,Male,Powderhorn Park,6,06,01,Jan,2018
61407,2018-01-06 19:45:24.000000,NO,45.014137700000006,-93.30697658,Male,Folwell,6,06,01,Jan,2018
61408,2018-01-06 19:47:35.000000,NO,44.98049,-93.23578,Male,Marcy Holmes,6,06,01,Jan,2018
61409,2018-01-06 19:50:55.000000,NO,44.9474575,-93.2563095,Other,Powderhorn Park,6,06,01,Jan,2018
61410,2018-01-06 19:55:44.000000,NO,44.97957,-93.27257,Male,Downtown West,6,06,01,Jan,2018
61411,2018-01-06 19:55:58.000000,NO,44.94655,-93.2563,Male,Powderhorn Park,6,06,01,Jan,2018
61412,2018-01-06 20:10:04.000000,NO,44.98006470000001,-93.27188308,Male,Downtown West,6,06,01,Jan,2018
61413,2018-01-06 20:17:31.000000,NO,44.94665979,-93.27729199,Male,Lyndale,6,06,01,Jan,2018
61415,2018-01-06 21:18:19.000000,NO,44.99915,-93.29258,Male,Near - North,6,06,01,Jan,2018
61416,2018-01-06 21:43:22.000000,NO,45.0157993,-93.28802615,Male,McKinley,6,06,01,Jan,2018
61418,2018-01-06 22:19:55.000000,NO,44.94579493,-93.27793241,Male,Lyndale,6,06,01,Jan,2018
61419,2018-01-06 22:53:51.000000,NO,44.94836,-93.26268,Male,Phillips West,6,06,01,Jan,2018
61420,2018-01-06 23:26:29.000000,NO,44.96395237,-93.27339629,Other,Steven's Square - Loring Heights,6,06,01,Jan,2018
61421,2018-01-07 01:19:34.000000,NO,45.01387576,-93.23200867,Male,Audubon Park,0,07,01,Jan,2018
61422,2018-01-07 01:48:58.000000,NO,44.96637794,-93.26037,Other,Elliot Park,0,07,01,Jan,2018
61423,2018-01-07 01:50:06.000000,YES,44.96637794,-93.26037,Male,Elliot Park,0,07,01,Jan,2018
61424,2018-01-07 01:52:43.000000,NO,45.00538345,-93.29411165,Other,Jordan,0,07,01,Jan,2018
61426,2018-01-07 03:17:32.000000,NO,45.03934424,-93.29396823,Male,Lind - Bohanon,0,07,01,Jan,2018
61427,2018-01-07 04:07:14.000000,NO,44.9627,-93.26255,Other,Ventura Village,0,07,01,Jan,2018
61428,2018-01-07 04:53:20.000000,NO,44.95195,-93.27535,Male,Whittier,0,07,01,Jan,2018
61430,2018-01-07 05:15:54.000000,NO,44.99771572,-93.28228094,Male,Near - North,0,07,01,Jan,2018
61431,2018-01-07 05:29:20.000000,NO,44.95644396,-93.25370079999999,Male,Midtown Phillips,0,07,01,Jan,2018
61432,2018-01-07 06:33:55.000000,NO,44.90059789,-93.27937472,Other,Windom,0,07,01,Jan,2018
